8.50	0.01	0.01		0.01	0.01
8.51	0.01	0		0.01	0
8.52	0.01	0		0.01	0
8.53	0.01	0		0.01	0
8.54	0.01	0.01		0	0.01
8.55	0.01	0.01		0	0.01
8.56	0.01	0.01		0	0.01
8.57	0	0.01		0	0.01
8.58	0	0.01		0.01	0.01
8.59	0	0.01		0.01	0.01
8.60	0	0.01		0.01	0.01
8.61	0	0.01		0	0.01
8.62	0	0.02		0	0.02
8.63	0	0.02		0	0.02
8.64	0	0.02		0.01	0.02
8.65	0	0.02		0.01	0.02
8.66	0	0.01		0.01	0.01
8.67	0.01	0.01		0.01	0.01
8.68	0.01	0.01		0.01	0.01
8.69	0.01	0.01		0.01	0.01
8.70	0.01	0.01		0.01	0.01
8.71	0.01	0.01		0.01	0.01
8.72	0	0		0	0
8.73	0	0		-0.01	0
8.74	0	0.01		0	0.01
8.75	0	0.01		0	0.01
8.76	0	0.01		0	0.01
8.77	0	0.01		0	0.01
8.78	0.01	0.01		0	0.01
8.79	0.01	0.01		-0.01	0.01
8.80	0.01	0.01		-0.01	0.01
8.81	0.01	0.01		-0.01	0.01
8.82	0	0.01		-0.01	0.01
8.83	0.01	0.02		-0.01	0.02
8.84	0.01	0.02		-0.01	0.02
8.85	0.01	0.02		-0.01	0.02
8.86	0.01	0.01		-0.01	0.01
8.87	0.01	0.01		-0.01	0.01
8.88	0.01	0.01		-0.01	0.01
8.89	0.01	0.01		0	0.01
8.90	0.01	0.01		0	0.01
8.91	0.01	0.01		0	0.01
8.92	0.01	0.01		0	0.01
8.93	0.01	0.01		0	0.01
8.94	0.01	0.01		0	0.01
8.95	0	0.02		0	0.02
8.96	0	0.02		0	0.02
8.97	0	0.02		0.01	0.02
8.98	0.01	0.01		0.02	0.01
8.99	0.01	0.01		0.01	0.01
9.00	0.01	0.01		0	0.01
9.01	0.01	0.01		0	0.01
9.02	0.01	0.01		0	0.01
9.03	0.01	0.01		0	0.01
9.04	0	0.01		0	0.01
9.05	0	0.01		0	0.01
9.06	0	0.01		-0.01	0.01
9.07	0.01	0.01		0	0.01
9.08	0.01	0.01		0	0.01
9.09	0	0		0.01	0
9.10	0	0		0.01	0
9.11	0	0		0.01	0
9.12	0	0		0.01	0
9.13	0	0		0	0
9.14	0	0		0	0
9.15	0	0		0	0
9.16	0	0		-0.01	0
9.17	0	0		-0.01	0
9.18	0	0		-0.01	0
9.19	0	0		-0.01	0
9.20	0.01	0		0	0
9.21	0.01	0		0	0
9.22	0.01	0		0	0
9.23	0.01	0		0	0
9.24	0	0.01		0	0.01
9.25	0	0.01		-0.01	0.01
9.26	-0.01	0.02		-0.01	0.02
9.27	0	0.01		-0.01	0.01
9.28	0	0.01		-0.01	0.01
9.29	0.01	0		-0.01	0
9.30	0.01	0		0	0
9.31	0.01	0		0	0
9.32	0.01	0		0	0
9.33	0.01	0		0	0
9.34	0.01	0		0	0
9.35	0.01	-0.01		0	-0.01
9.36	0	-0.01		0	-0.01
9.37	0	-0.01		0	-0.01
9.38	-0.01	-0.01		-0.01	-0.01
9.39	-0.01	-0.01		-0.01	-0.01
9.40	-0.01	-0.01		-0.01	-0.01
9.41	-0.01	-0.01		-0.01	-0.01
9.42	-0.01	-0.01		-0.01	-0.01
9.43	-0.01	0		-0.01	0
9.44	-0.01	0		-0.01	0
9.45	-0.01	0.01		-0.01	0.01
9.46	-0.01	0.01		-0.01	0.01
9.47	-0.01	0		-0.01	0
