5.90	0	0.0130		0.0010	-0.01		
5.91	0	-0.0090		0.0040	0		
5.92	0	-0.0120		0.0070	0.01		
5.93	-0.03	0.0030		0.0020	0.04		
5.94	-0.05	0.0180		0.0010	0.03		
5.95	-0.01	0.0110		0.0000	0.01		
5.96	0.01	0.0060		0.0050	-0.02		
5.97	0.02	-0.0090		0.0090	-0.03		
5.98	0.02	-0.0010		0.0080	0.02		
5.99	0.02	-0.0070		0.0070	0.02		
6.00	0.02	-0.0010		0.0020	0		
6.01	0.01	-0.0280		0.0010	0.01		
6.02	0.01	-0.0550		-0.0010	0		
6.03	0.01	-0.0400		0.0040	0		
6.04	0.03	-0.0220		0.0050	0		
6.05	0.05	-0.0010		0.0030	0.02		
6.06	0.02	0.0270		0.0050	-0.01		
6.07	0	0.0240		0.0020	-0.01		
6.08	0	-0.0010		0.0020	0		
6.09	0	-0.0020		-0.0040	0		
6.10	0.01	0.0070		-0.0080	0		
6.11	0.01	0.0140		-0.0040	-0.01		
6.12	0	0.0150		0.0020	-0.01		
6.13	0	-0.0260		0.0030	-0.01		
6.14	0	-0.0360		0.0040	0		
6.15	0	-0.0060		0.0050	0.02		
6.16	-0.01	0.0010		0.0050	0.04		
6.17	0	0.0090		0.0000	0.03		
6.18	0.02	0.0400		0.0040	0.01		
6.19	0.03	0.0300		0.0120	-0.01		
6.20	0.02	0.0140		0.0120	-0.03		
6.21	0.01	-0.0170		0.0120	-0.02		
6.22	0.01	-0.0260		0.0100	0.01		
6.23	0.03	0.0170		0.0100	0.02		
6.24	0.02	0.0200		0.0100	0.02		
6.25	0.01	0.0020		0.0060	0.01		
6.26	0	0.0090		0.0020	0.01		
6.27	0.01	0.0040		0.0030	0		
6.28	0.02	0.0000		0.0010	-0.01		
6.29	0.02	0.0040		0.0020	0		
6.30	0.02	0.0180		0.0040	0		
6.31	0.01	-0.0080		0.0000	0.01		
6.32	0	-0.0070		-0.0020	0.01		
6.33	0	0.0040		-0.0020	-0.01		
6.34	0.01	0.0040		0.0000	0.01		
6.35	0.02	-0.0020		0.0050	0.02		
6.36	0.01	-0.0130		0.0070	0.01		
6.37	0	-0.0080		0.0070	0.03		
6.38	0	-0.0080		0.0060	0.02		
6.39	0.01	-0.0010		0.0040	0.01		
6.40	-0.01	0.0230		0.0030	0		
6.41	-0.05	0.0350		0.0040	0		
6.42	-0.04	0.0280		0.0060	0.01		
6.43	0	0.0130		-0.0020	0		
6.44	0	-0.0090		-0.0030	0.01		
6.45	-0.01	-0.0280		0.0030	0.02		
6.46	-0.01	-0.0230		0.0090	0		
6.47	0.01	0.0130		0.0100	-0.02		
6.48	0.03	0.0190		0.0080	-0.01		
6.49	0.02	0.0170		0.0180	0.02		
6.50	-0.02	0.0080		0.0230	0.01		
6.51	-0.02	0.0060		0.0160	0		
6.52	-0.01	0.0040		0.0090	-0.01		
6.53	-0.01	-0.0050		0.0050	-0.01		
6.54	-0.01	-0.0010		0.0080	-0.01		
6.55	-0.02	0.0020		0.0110	-0.01		
6.56	-0.01	0.0110		0.0130	0.01		
6.57	0.01	0.0050		0.0160	-0.01		
6.58	0	-0.0050		0.0150	0		
6.59	-0.02	0.0100		0.0140	0.05		
6.60	-0.02	0.0150		0.0130	0.04		
6.61	-0.01	0.0120		0.0090	0.03		
6.62	-0.02	0.0270		0.0080	0.05		
6.63	-0.02	0.0240		0.0210	0.07		
6.64	0	0.0110		0.0280	0.05		
6.65	-0.02	-0.0030		0.0100	0.01		
6.66	-0.03	-0.0010		0.0050	-0.02		
6.67	-0.02	0.0070		0.0040	-0.01		
6.68	0.03	-0.0030		-0.0110	0.02		
6.69	0.03	0.0100		-0.0340	0		
6.70	0.01	0.0160		-0.0210	-0.01		
6.71	0.01	-0.0040		0.0000	0.01		
6.72	0.01	-0.0220		0.0070	0.03		
6.73	0	-0.0080		0.0110	0.03		
6.74	0.01	0.0210		0.0130	0.02		
6.75	0.01	0.0130		0.0120	0.02		
6.76	0.01	0.0000		0.0090	0.02		
6.77	0.02	-0.0080		0.0040	0.02		
6.78	0.03	-0.0060		0.0040	0.01		
6.79	0.03	-0.0100		0.0110	0		
6.80	0.02	-0.0090		0.0160	0		
6.81	0.01	0.0060		0.0150	0		
6.82	0	-0.0060		0.0140	0.02		
6.83	-0.01	0.0040		0.0120	0.05		
6.84	0	0.0500		0.0130	0.05		
6.85	0	0.0400		0.0170	0.05		
6.86	0.02	0.0280		0.0210	0.04		
6.87	0.03	0.0530		0.0190	0.02		
6.88	0.01	0.0690		0.0130	0.03		
6.89	0	0.0490		0.0150	0.03		
6.90	0	0.0110		0.0170	0.02		
6.91	0.01	-0.0190		0.0130	-0.01		
6.92	0.01	-0.0080		0.0080	-0.01		
6.93	0.01	0.0200		0.0070	0.01		
6.94	0	0.0020		0.0060	0.02		
6.95	0	-0.0050		0.0070	0.02		
6.96	-0.01	0.0110		0.0070	0.01		
6.97	-0.01	0.0280		0.0070	0		
6.98	0	0.0260		0.0060	0		
6.99	0	0.0240		0.0020	-0.01		
7.00	0.01	0.0240		0.0000	0		
7.01	0.01	0.0200		0.0020	0.02		
7.02	0.01	0.0230		0.0040	0.02		
7.03	0.02	0.0140		0.0010	0.02		
7.04	0.02	-0.0010		0.0020	0.03		
7.05	0.02	-0.0030		0.0070	0.02		
7.06	0.02	-0.0040		0.0070	0.02		
7.07	0.01	0.0150		0.0060	0.02		
7.08	0.01	0.0470		0.0070	0.02		
7.09	0.01	0.0510		0.0100	0.01		
7.10	0.01	0.0470		0.0120	0		
7.11	0.01	0.0370		0.0140	0		
7.12	0.02	0.0220		0.0160	0		
7.13	0.03	0.0250		0.0140	-0.01		
7.14	0.02	0.0290		0.0120	-0.01		
7.15	0.01	0.0170		0.0120	0.01		
7.16	0.01	-0.0060		0.0120	0.02		
7.17	0.01	-0.0060		0.0110	0.02		
7.18	0	0.0090		0.0070	0.01		
7.19	0	0.0180		0.0040	0.01		
7.20	0	0.0210		0.0010	0.01		
7.21	-0.01	0.0120		0.0030	0.01		
7.22	0	0.0020		0.0090	0.01		
7.23	0.02	-0.0020		0.0140	0.01		
7.24	0.02	-0.0100		0.0160	0.01		
7.25	0.02	0.0000		0.0170	0.02		
7.26	0.02	0.0180		0.0170	0.02		
7.27	0.02	0.0200		0.0160	0.03		
7.28	0.01	0.0200		0.0140	0.04		
7.29	0.01	0.0250		0.0100	0.03		
7.30	0.01	0.0230		0.0070	0.02		
7.31	0	0.0210		0.0070	0.02		
7.32	0	0.0230		0.0070	0.01		
7.33	0.01	0.0210		0.0080	0.02		
7.34	0.02	0.0090		0.0080	0.03		
7.35	0.02	0.0000		0.0090	0.02		
7.36	0.01	0.0010		0.0110	0.02		
7.37	0.01	0.0000		0.0130	0.03		
7.38	0.01	-0.0070		0.0120	0.02		
7.39	0.01	-0.0060		0.0100	0.01		
7.40	0.01	0.0100		0.0110	0		
7.41	0.01	0.0220		0.0120	-0.01		
7.42	0.01	0.0210		0.0110	0		
7.43	0.01	0.0140		0.0090	0		
7.44	0.01	0.0100		0.0080	0		
7.45	0	0.0110		0.0070	0		
7.46	-0.01	0.0080		0.0080	0.01		
7.47	-0.02	0.0080		0.0100	0		
7.48	-0.01	0.0110		0.0110	-0.01		
7.49	0	0.0130		0.0120	-0.02		
